Bacl	Dsim	Allele1	BAC	Allele2	BAC	SNPid
-A-	---	A	6	G	3	751585.3.peg.1238.site.8
-A-	---	A	0	G	2	751585.3.peg.1238.site.9
-A-	---	A	8	G	1	751585.3.peg.1238.site.10
-A-	---	A	8	G	1	751585.3.peg.1238.site.11
-A-	---	A	8	G	1	751585.3.peg.1238.site.12
-A-	---	A	0	G	9	751585.3.peg.241.site.1
-A-	---	A	8	G	1	751585.3.peg.241.site.2
-A-	---	A	8	G	1	751585.3.peg.241.site.3
-A-	---	A	8	G	1	751585.3.peg.241.site.4
-A-	---	A	8	G	1	751585.3.peg.241.site.5
-A-	---	A	8	G	1	751585.3.peg.241.site.6
-A-	---	A	8	G	1	751585.3.peg.241.site.7
-A-	---	A	8	G	1	751585.3.peg.241.site.8
-A-	---	A	7	G	2	751585.3.peg.241.site.9
-A-	---	A	3	G	6	751585.3.peg.489.site.1
-A-	---	A	8	G	1	751585.3.peg.489.site.2
-A-	---	A	6	G	1	751585.3.peg.489.site.3
-A-	---	A	8	G	1	751585.3.peg.489.site.4
-A-	---	A	9	G	0	751585.3.peg.489.site.5
-A-	---	A	5	G	0	751585.3.peg.489.site.6
-A-	---	A	8	G	1	751585.3.peg.489.site.7
-A-	---	A	7	G	2	751585.3.peg.489.site.8
-A-	---	A	8	G	1	751585.3.peg.482.site.1
-A-	---	A	9	G	0	751585.3.peg.482.site.2
-A-	---	A	9	G	0	751585.3.peg.482.site.3
-A-	---	A	9	G	0	751585.3.peg.482.site.4
-A-	---	A	8	G	1	751585.3.peg.482.site.5
-A-	---	A	8	G	1	751585.3.peg.483.site.1
-A-	---	A	0	G	7	751585.3.peg.483.site.2
-A-	---	A	1	G	8	751585.3.peg.483.site.3
-A-	---	A	8	G	1	751585.3.peg.483.site.4
-A-	---	A	8	G	0	751585.3.peg.480.site.1
-A-	---	A	1	G	7	751585.3.peg.480.site.2
-A-	---	A	2	G	7	751585.3.peg.486.site.1
-A-	---	A	8	G	1	751585.3.peg.486.site.2
-A-	---	A	8	G	1	751585.3.peg.485.site.1
-A-	---	A	8	G	1	751585.3.peg.485.site.2
-A-	---	A	7	G	2	751585.3.peg.485.site.3
-A-	---	A	8	G	1	751585.3.peg.485.site.4
-A-	---	A	7	G	2	751585.3.peg.485.site.5
-A-	---	A	6	G	3	751585.3.peg.485.site.6
-A-	---	A	1	G	8	751585.3.peg.485.site.7
-A-	---	A	9	G	0	751585.3.peg.485.site.8
-A-	---	A	8	G	1	751585.3.peg.1307.site.1
-A-	---	A	8	G	1	751585.3.peg.1307.site.2
-A-	---	A	1	G	8	751585.3.peg.1307.site.3
-A-	---	A	9	G	0	751585.3.peg.1307.site.4
-A-	---	A	0	G	9	751585.3.peg.1307.site.5
-A-	---	A	3	G	6	751585.3.peg.1307.site.6
-A-	---	A	7	G	2	751585.3.peg.1307.site.7
-A-	---	A	6	G	3	751585.3.peg.1307.site.8
-A-	---	A	6	G	1	751585.3.peg.1307.site.9
-A-	---	A	8	G	1	751585.3.peg.1307.site.10
-A-	---	A	8	G	1	751585.3.peg.1307.site.11
-A-	---	A	7	G	2	751585.3.peg.1306.site.1
-A-	---	A	6	G	3	751585.3.peg.1306.site.2
-A-	---	A	5	G	4	751585.3.peg.1306.site.3
-A-	---	A	4	G	5	751585.3.peg.1306.site.4
-A-	---	A	8	G	1	751585.3.peg.1306.site.5
-A-	---	A	7	G	2	751585.3.peg.1306.site.6
-A-	---	A	8	G	1	751585.3.peg.1306.site.7
-A-	---	A	7	G	2	751585.3.peg.1306.site.8
-A-	---	A	7	G	2	751585.3.peg.1306.site.9
-A-	---	A	9	G	0	751585.3.peg.1306.site.10
-A-	---	A	8	G	1	751585.3.peg.1306.site.11
-A-	---	A	7	G	0	751585.3.peg.1305.site.1
-A-	---	A	7	G	2	751585.3.peg.1305.site.2
-A-	---	A	3	G	6	751585.3.peg.1303.site.1
-A-	---	A	9	G	0	751585.3.peg.1303.site.2
-A-	---	A	9	G	0	751585.3.peg.1303.site.3
-A-	---	A	9	G	0	751585.3.peg.1303.site.4
-A-	---	A	6	G	3	751585.3.peg.1303.site.5
-A-	---	A	1	G	8	751585.3.peg.1303.site.6
-A-	---	A	7	G	2	751585.3.peg.1303.site.7
-A-	---	A	8	G	1	751585.3.peg.1303.site.8
-A-	---	A	8	G	1	751585.3.peg.1303.site.9
-A-	---	A	5	G	4	751585.3.peg.1303.site.10
-A-	---	A	2	G	7	751585.3.peg.1303.site.11
-A-	---	A	8	G	1	751585.3.peg.1303.site.12
-A-	---	A	8	G	1	751585.3.peg.1303.site.13
-A-	---	A	8	G	1	751585.3.peg.1303.site.14
-A-	---	A	3	G	6	751585.3.peg.1303.site.15
-A-	---	A	8	G	1	751585.3.peg.1303.site.16
-A-	---	A	8	G	1	751585.3.peg.1302.site.1
-A-	---	A	2	G	7	751585.3.peg.1302.site.2
-A-	---	A	9	G	0	751585.3.peg.1302.site.3
-A-	---	A	4	G	0	751585.3.peg.1302.site.4
-A-	---	A	8	G	1	751585.3.peg.1302.site.5
-A-	---	A	8	G	1	751585.3.peg.1302.site.6
-A-	---	A	6	G	1	751585.3.peg.1301.site.1
-A-	---	A	6	G	1	751585.3.peg.1301.site.2
-A-	---	A	8	G	1	751585.3.peg.1300.site.1
-A-	---	A	9	G	0	751585.3.peg.1300.site.2
-A-	---	A	8	G	1	751585.3.peg.1300.site.3
-A-	---	A	8	G	1	751585.3.peg.1300.site.4
-A-	---	A	9	G	0	751585.3.peg.1300.site.5
-A-	---	A	7	G	2	751585.3.peg.1308.site.1
-A-	---	A	0	G	9	751585.3.peg.460.site.1
-A-	---	A	0	G	5	751585.3.peg.460.site.2
-A-	---	A	1	G	1	751585.3.peg.460.site.3
-A-	---	A	6	G	0	751585.3.peg.460.site.4
-A-	---	A	6	G	0	751585.3.peg.460.site.5
-A-	---	A	6	G	0	751585.3.peg.460.site.6
-A-	---	A	6	G	0	751585.3.peg.460.site.7
-A-	---	A	6	G	0	751585.3.peg.460.site.8
-A-	---	A	5	G	3	751585.3.peg.460.site.9
-A-	---	A	7	G	1	751585.3.peg.460.site.10
-A-	---	A	5	G	3	751585.3.peg.460.site.11
-A-	---	A	6	G	2	751585.3.peg.460.site.12
-A-	---	A	7	G	1	751585.3.peg.460.site.13
-A-	---	A	7	G	2	751585.3.peg.463.site.1
-A-	---	A	9	G	0	751585.3.peg.463.site.2
-A-	---	A	4	G	5	751585.3.peg.463.site.3
-A-	---	A	7	G	2	751585.3.peg.465.site.1
-A-	---	A	7	G	0	751585.3.peg.465.site.2
-A-	---	A	7	G	2	751585.3.peg.465.site.3
-A-	---	A	8	G	1	751585.3.peg.465.site.4
-A-	---	A	9	G	0	751585.3.peg.465.site.5
-A-	---	A	8	G	1	751585.3.peg.465.site.6
-A-	---	A	7	G	2	751585.3.peg.465.site.7
-A-	---	A	8	G	0	751585.3.peg.465.site.8
-A-	---	A	7	G	1	751585.3.peg.465.site.9
-A-	---	A	7	G	1	751585.3.peg.465.site.10
-A-	---	A	6	G	2	751585.3.peg.465.site.11
-A-	---	A	6	G	2	751585.3.peg.465.site.12
-A-	---	A	6	G	2	751585.3.peg.465.site.13
-A-	---	A	6	G	1	751585.3.peg.465.site.14
-A-	---	A	6	G	2	751585.3.peg.465.site.15
-A-	---	A	8	G	1	751585.3.peg.467.site.1
-A-	---	A	3	G	6	751585.3.peg.468.site.1
-A-	---	A	3	G	3	751585.3.peg.468.site.2
-A-	---	A	6	G	3	751585.3.peg.468.site.3
-A-	---	A	7	G	2	751585.3.peg.468.site.4
-A-	---	A	6	G	3	751585.3.peg.468.site.5
-A-	---	A	8	G	1	751585.3.peg.468.site.6
-A-	---	A	6	G	3	751585.3.peg.414.site.1
-A-	---	A	7	G	2	751585.3.peg.414.site.2
-A-	---	A	8	G	1	751585.3.peg.414.site.3
-A-	---	A	7	G	2	751585.3.peg.414.site.4
-A-	---	A	2	G	7	751585.3.peg.790.site.1
-A-	---	A	8	G	1	751585.3.peg.790.site.2
-A-	---	A	6	G	3	751585.3.peg.790.site.3
-A-	---	A	2	G	7	751585.3.peg.790.site.4
-A-	---	A	8	G	1	751585.3.peg.790.site.5
-A-	---	A	8	G	1	751585.3.peg.790.site.6
-A-	---	A	8	G	1	751585.3.peg.790.site.7
-A-	---	A	8	G	1	751585.3.peg.790.site.8
-A-	---	A	7	G	2	751585.3.peg.790.site.9
-A-	---	A	7	G	2	751585.3.peg.790.site.10
-A-	---	A	1	G	8	751585.3.peg.790.site.11
-A-	---	A	9	G	0	751585.3.peg.790.site.12
-A-	---	A	3	G	6	751585.3.peg.790.site.13
-A-	---	A	6	G	3	751585.3.peg.790.site.14
-A-	---	A	8	G	1	751585.3.peg.790.site.15
-A-	---	A	2	G	7	751585.3.peg.790.site.16
-A-	---	A	0	G	9	751585.3.peg.790.site.17
-A-	---	A	9	G	0	751585.3.peg.790.site.18
-A-	---	A	7	G	2	751585.3.peg.790.site.19
-A-	---	A	5	G	4	751585.3.peg.790.site.20
-A-	---	A	4	G	5	751585.3.peg.790.site.21
-A-	---	A	5	G	4	751585.3.peg.790.site.22
-A-	---	A	8	G	1	751585.3.peg.790.site.23
-A-	---	A	0	G	9	751585.3.peg.791.site.1
-A-	---	A	0	G	9	751585.3.peg.791.site.2
-A-	---	A	3	G	6	751585.3.peg.791.site.3
-A-	---	A	8	G	1	751585.3.peg.791.site.4
-A-	---	A	7	G	2	751585.3.peg.791.site.5
-A-	---	A	0	G	9	751585.3.peg.1902.site.1
-A-	---	A	2	G	7	751585.3.peg.1902.site.2
-A-	---	A	7	G	2	751585.3.peg.1902.site.3
-A-	---	A	8	G	1	751585.3.peg.1902.site.4
-A-	---	A	3	G	6	751585.3.peg.1902.site.5
-A-	---	A	8	G	1	751585.3.peg.1902.site.6
-A-	---	A	8	G	1	751585.3.peg.1902.site.7
-A-	---	A	8	G	1	751585.3.peg.1902.site.8
-A-	---	A	8	G	1	751585.3.peg.1902.site.9
-A-	---	A	8	G	1	751585.3.peg.1902.site.10
-A-	---	A	6	G	2	751585.3.peg.1902.site.11
-A-	---	A	6	G	2	751585.3.peg.1902.site.12
-A-	---	A	8	G	0	751585.3.peg.662.site.1
-A-	---	A	3	G	5	751585.3.peg.662.site.2
-A-	---	A	8	G	0	751585.3.peg.662.site.3
-A-	---	A	8	G	0	751585.3.peg.662.site.4
-A-	---	A	4	G	5	751585.3.peg.662.site.5
-A-	---	A	9	G	0	751585.3.peg.662.site.6
-A-	---	A	8	G	0	751585.3.peg.663.site.1
-A-	---	A	9	G	0	751585.3.peg.663.site.2
-A-	---	A	9	G	0	751585.3.peg.663.site.3
-A-	---	A	3	G	6	751585.3.peg.660.site.1
-A-	---	A	8	G	1	751585.3.peg.660.site.2
-A-	---	A	9	G	0	751585.3.peg.660.site.3
-A-	---	A	9	G	0	751585.3.peg.661.site.1
-A-	---	A	9	G	0	751585.3.peg.661.site.2
-A-	---	A	9	G	0	751585.3.peg.666.site.1
-A-	---	A	8	G	1	751585.3.peg.666.site.2
-A-	---	A	0	G	9	751585.3.peg.666.site.3
-A-	---	A	9	G	0	751585.3.peg.664.site.1
-A-	---	A	9	G	0	751585.3.peg.668.site.1
-A-	---	A	5	G	4	751585.3.peg.1549.site.1
-A-	---	A	8	G	1	751585.3.peg.1549.site.2
-A-	---	A	8	G	1	751585.3.peg.1549.site.3
-A-	---	A	4	G	5	751585.3.peg.1548.site.1
-A-	---	A	8	G	1	751585.3.peg.1545.site.1
-A-	---	A	7	G	2	751585.3.peg.1545.site.2
-A-	---	A	5	G	4	751585.3.peg.1545.site.3
-A-	---	A	5	G	4	751585.3.peg.1544.site.1
-A-	---	A	4	G	5	751585.3.peg.1544.site.2
-A-	---	A	8	G	1	751585.3.peg.1544.site.3
-A-	---	A	9	G	0	751585.3.peg.1544.site.4
-A-	---	A	7	G	2	751585.3.peg.1547.site.1
-A-	---	A	7	G	2	751585.3.peg.1546.site.1
-A-	---	A	9	G	0	751585.3.peg.1546.site.2
-A-	---	A	7	G	2	751585.3.peg.1541.site.1
-A-	---	A	8	G	1	751585.3.peg.1541.site.2
-A-	---	A	1	G	4	751585.3.peg.1541.site.3
-A-	---	A	7	G	2	751585.3.peg.1541.site.4
-A-	---	A	8	G	1	751585.3.peg.1541.site.5
-A-	---	A	8	G	1	751585.3.peg.1540.site.1
-A-	---	A	9	G	0	751585.3.peg.1540.site.2
-A-	---	A	8	G	1	751585.3.peg.1540.site.3
-A-	---	A	8	G	0	751585.3.peg.1540.site.4
-A-	---	A	8	G	1	751585.3.peg.1543.site.1
-A-	---	A	3	G	6	751585.3.peg.1542.site.1
-A-	---	A	9	G	0	751585.3.peg.1542.site.2
-A-	---	A	8	G	1	751585.3.peg.938.site.1
-A-	---	A	8	G	1	751585.3.peg.932.site.1
-A-	---	A	5	G	4	751585.3.peg.932.site.2
-A-	---	A	8	G	1	751585.3.peg.932.site.3
-A-	---	A	7	G	2	751585.3.peg.933.site.1
-A-	---	A	9	G	0	751585.3.peg.933.site.2
-A-	---	A	7	G	2	751585.3.peg.933.site.3
-A-	---	A	7	G	2	751585.3.peg.933.site.4
-A-	---	A	7	G	2	751585.3.peg.933.site.5
-A-	---	A	8	G	1	751585.3.peg.930.site.1
-A-	---	A	8	G	1	751585.3.peg.930.site.2
-A-	---	A	5	G	4	751585.3.peg.930.site.3
-A-	---	A	7	G	2	751585.3.peg.930.site.4
-A-	---	A	0	G	9	751585.3.peg.930.site.5
-A-	---	A	5	G	4	751585.3.peg.930.site.6
-A-	---	A	8	G	1	751585.3.peg.931.site.1
-A-	---	A	8	G	1	751585.3.peg.931.site.2
-A-	---	A	8	G	1	751585.3.peg.931.site.3
-A-	---	A	8	G	1	751585.3.peg.931.site.4
-A-	---	A	6	G	3	751585.3.peg.931.site.5
-A-	---	A	5	G	4	751585.3.peg.931.site.6
-A-	---	A	3	G	6	751585.3.peg.931.site.7
-A-	---	A	6	G	3	751585.3.peg.931.site.8
-A-	---	A	7	G	2	751585.3.peg.931.site.9
-A-	---	A	6	G	3	751585.3.peg.931.site.10
-A-	---	A	8	G	1	751585.3.peg.931.site.11
-A-	---	A	3	G	6	751585.3.peg.931.site.12
-A-	---	A	7	G	2	751585.3.peg.931.site.13
-A-	---	A	7	G	2	751585.3.peg.931.site.14
-A-	---	A	7	G	2	751585.3.peg.931.site.15
-A-	---	A	6	G	3	751585.3.peg.931.site.16
-A-	---	A	8	G	1	751585.3.peg.931.site.17
-A-	---	A	8	G	1	751585.3.peg.931.site.18
-A-	---	A	5	G	4	751585.3.peg.931.site.19
-A-	---	A	4	G	5	751585.3.peg.931.site.20
-A-	---	A	8	G	1	751585.3.peg.931.site.21
-A-	---	A	8	G	1	751585.3.peg.931.site.22
-A-	---	A	8	G	1	751585.3.peg.931.site.23
-A-	---	A	6	G	3	751585.3.peg.931.site.24
-A-	---	A	4	G	5	751585.3.peg.936.site.1
-A-	---	A	7	G	2	751585.3.peg.936.site.2
-A-	---	A	8	G	1	751585.3.peg.936.site.3
-A-	---	A	4	G	5	751585.3.peg.936.site.4
-A-	---	A	7	G	2	751585.3.peg.936.site.5
-A-	---	A	9	G	0	751585.3.peg.936.site.6
-A-	---	A	7	G	2	751585.3.peg.936.site.7
-A-	---	A	5	G	4	751585.3.peg.936.site.8
-A-	---	A	2	G	7	751585.3.peg.937.site.1
-A-	---	A	9	G	0	751585.3.peg.937.site.2
-A-	---	A	8	G	1	751585.3.peg.937.site.3
-A-	---	A	7	G	2	751585.3.peg.934.site.1
-A-	---	A	3	G	6	751585.3.peg.935.site.1
-A-	---	A	2	G	2	751585.3.peg.935.site.2
-A-	---	A	5	G	1	751585.3.peg.935.site.3
-A-	---	A	4	G	2	751585.3.peg.935.site.4
-A-	---	A	5	G	2	751585.3.peg.935.site.5
-A-	---	A	5	G	0	751585.3.peg.935.site.6
-A-	---	A	5	G	0	751585.3.peg.935.site.7
-A-	---	A	3	G	0	751585.3.peg.935.site.8
-A-	---	A	3	G	0	751585.3.peg.935.site.9
-A-	---	A	4	G	1	751585.3.peg.935.site.10
-A-	---	A	4	G	1	751585.3.peg.935.site.11
-A-	---	A	4	G	1	751585.3.peg.935.site.12
-A-	---	A	8	G	1	751585.3.peg.97.site.1
-A-	---	A	9	G	0	751585.3.peg.97.site.2
-A-	---	A	8	G	1	751585.3.peg.97.site.3
-A-	---	A	8	G	1	751585.3.peg.94.site.1
-A-	---	A	8	G	1	751585.3.peg.94.site.2
-A-	---	A	6	G	3	751585.3.peg.94.site.3
-A-	---	A	4	G	1	751585.3.peg.94.site.4
-A-	---	A	4	G	1	751585.3.peg.94.site.5
-A-	---	A	4	G	1	751585.3.peg.94.site.6
-A-	---	A	5	G	1	751585.3.peg.94.site.7
-A-	---	A	7	G	1	751585.3.peg.94.site.8
-A-	---	A	1	G	5	751585.3.peg.94.site.9
-A-	---	A	4	G	2	751585.3.peg.94.site.10
-A-	---	A	5	G	1	751585.3.peg.94.site.11
-A-	---	A	8	G	1	751585.3.peg.98.site.1
-A-	---	A	8	G	1	751585.3.peg.99.site.1
-A-	---	A	5	G	3	751585.3.peg.99.site.2
-A-	---	A	6	G	1	751585.3.peg.99.site.3
-A-	---	A	7	G	2	751585.3.peg.2566.site.1
-A-	---	A	7	G	0	751585.3.peg.2566.site.2
-A-	---	A	8	G	1	751585.3.peg.2566.site.3
-A-	---	A	7	G	2	751585.3.peg.2566.site.4
-A-	---	A	7	G	2	751585.3.peg.2567.site.1
-A-	---	A	9	G	0	751585.3.peg.2567.site.2
-A-	---	A	9	G	0	751585.3.peg.2567.site.3
-A-	---	A	8	G	1	751585.3.peg.2564.site.1
-A-	---	A	9	G	0	751585.3.peg.2563.site.1
-A-	---	A	4	G	5	751585.3.peg.2561.site.1
-A-	---	A	6	G	3	751585.3.peg.2561.site.2
-A-	---	A	9	G	0	751585.3.peg.2568.site.1
