file_id	md5	size	urls	sample_id
596fc2de57601ec08a01fdee59ce65c0	6a37bdaa00b1806ac7322ea61e399d12	695972307	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v2/SRS024377.tar.bz2,s3://nih-hmp-hhs/hmwgsqc2/SRS024377.tar.bz2	faab18e1a137731cffda88256083663d
596fc2de57601ec08a01fdee599e54e6	0be0baa5f4074ea1885b53ec1ed99b7f	5297970	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v1/SRS013881.tar.bz2,s3://nih-hmp-hhs/hmasm/SRS013881.scaffolds.fa.bz2	faab18e1a137731cffda88256028d26c
596fc2de57601ec08a01fdee59b7004d	0be0baa5f4074ea1885b53ec1ed99b7f	666575143	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v2/SRS013881.tar.bz2,s3://nih-hmp-hhs/hmwgsqc2/SRS013881.tar.bz2	faab18e1a137731cffda88256028d26c
596fc2de57601ec08a01fdee59b23848	f2d6a1e84230294eb1e974fb484511e2	6815940	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v1/SRS063272.tar.bz2,s3://nih-hmp-hhs/hmasm/SRS063272.scaffolds.fa.bz2	faab18e1a137731cffda882560c6e8f9
596fc2de57601ec08a01fdee59dcacdb	f2d6a1e84230294eb1e974fb484511e2	480903764	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v2/SRS063272.tar.bz2,s3://nih-hmp-hhs/hmwgsqc2/SRS063272.tar.bz2	faab18e1a137731cffda882560c6e8f9
596fc2de57601ec08a01fdee59dcdf2c	955bf28193094a10c032c38a5b8a1d39	1359847221	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v2/SRS064234.tar.bz2,s3://nih-hmp-hhs/hmwgsqc2/SRS064234.tar.bz2	faab18e1a137731cffda882560c6e8f9
596fc2de57601ec08a01fdee599e2048	553efd9c091aca753a5da9162eae7673	6351897	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v1/SRS013711.tar.bz2,s3://nih-hmp-hhs/hmasm/SRS013711.scaffolds.fa.bz2	faab18e1a137731cffda88256027f5e7
596fc2de57601ec08a01fdee59b6a794	553efd9c091aca753a5da9162eae7673	751634275	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v2/SRS013711.tar.bz2,s3://nih-hmp-hhs/hmwgsqc2/SRS013711.tar.bz2	faab18e1a137731cffda88256027f5e7
596fc2de57601ec08a01fdee599cca37	7f9eebcb529e830f7db78a520ac947d9	1574183	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v1/SRS011090.tar.bz2,s3://nih-hmp-hhs/hmasm/SRS011090.scaffolds.fa.bz2	faab18e1a137731cffda8825601fd357
596fc2de57601ec08a01fdee59b4054b	7f9eebcb529e830f7db78a520ac947d9	275812894	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v2/SRS011090.tar.bz2,s3://nih-hmp-hhs/hmwgsqc2/SRS011090.tar.bz2	faab18e1a137731cffda8825601fd357
596fc2de57601ec08a01fdee59a6d591	9428d7706ac7af7bbec595d8871d4af0	10619596	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v1/SRS019124.tar.bz2,s3://nih-hmp-hhs/hmasm/SRS019124.scaffolds.fa.bz2	faab18e1a137731cffda88256054630d
596fc2de57601ec08a01fdee59c555bd	9428d7706ac7af7bbec595d8871d4af0	1795684950	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v2/SRS019124.tar.bz2,s3://nih-hmp-hhs/hmwgsqc2/SRS019124.tar.bz2	faab18e1a137731cffda88256054630d
596fc2de57601ec08a01fdee59a9d5bb	5d8fda2604c33f8f7a8484bbb0212bab	3663697	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v1/SRS021473.tar.bz2,s3://nih-hmp-hhs/hmasm/SRS021473.scaffolds.fa.bz2	faab18e1a137731cffda8825606aa51f
596fc2de57601ec08a01fdee59ca62b8	5d8fda2604c33f8f7a8484bbb0212bab	700055329	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v2/SRS021473.tar.bz2,s3://nih-hmp-hhs/hmwgsqc2/SRS021473.tar.bz2	faab18e1a137731cffda8825606aa51f
596fc2de57601ec08a01fdee59d7983a	b1038596904f5afb248e522237276a1b	909310851	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v2/SRS052668.tar.bz2,s3://nih-hmp-hhs/hmwgsqc2/SRS052668.tar.bz2	faab18e1a137731cffda882560ab9c99
596fc2de57601ec08a01fdee59b115b7	b1038596904f5afb248e522237276a1b	8649983	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v1/SRS052668.tar.bz2,s3://nih-hmp-hhs/hmasm/SRS052668.scaffolds.fa.bz2	faab18e1a137731cffda882560ab9c99
596fc2de57601ec08a01fdee59d5e0d5	82341b7c855720c87144734a4a863a64	6420430567	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v2/SRS054018.tar.bz2,s3://nih-hmp-hhs/hmwgsqc2/SRS054018.tar.bz2	faab18e1a137731cffda8825609fbe80
596fc2de57601ec08a01fdee59d5b8b8	af25c4a86838c126a6aafca8d96b95d6	308592799	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v2/SRS056157.tar.bz2,s3://nih-hmp-hhs/hmwgsqc2/SRS056157.tar.bz2	faab18e1a137731cffda8825609fbe80
596fc2de57601ec08a01fdee59b0e595	2c3aed9abee400fb3739fd06f2201ec5	3927052	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v1/SRS056157.tar.bz2,s3://nih-hmp-hhs/hmasm/SRS056157.scaffolds.fa.bz2	faab18e1a137731cffda8825609fbe80
596fc2de57601ec08a01fdee59b8fb32	6fb82bf74647224e940641b945a8ac84	438999628	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v2/SRS014686.tar.bz2,s3://nih-hmp-hhs/hmwgsqc2/SRS014686.tar.bz2	faab18e1a137731cffda8825602de501
596fc2de57601ec08a01fdee599f7fad	6fb82bf74647224e940641b945a8ac84	3613086	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v1/SRS014686.tar.bz2,s3://nih-hmp-hhs/hmasm/SRS014686.scaffolds.fa.bz2	faab18e1a137731cffda8825602de501
596fc2de57601ec08a01fdee59c031c3	ccc7105414e3d92301dd0eaba139cc27	2220737513	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v2/SRS017127.tar.bz2,s3://nih-hmp-hhs/hmwgsqc2/SRS017127.tar.bz2	faab18e1a137731cffda882560438990
596fc2de57601ec08a01fdee59a3d57f	ccc7105414e3d92301dd0eaba139cc27	6365559	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v1/SRS017127.tar.bz2,s3://nih-hmp-hhs/hmasm/SRS017127.scaffolds.fa.bz2	faab18e1a137731cffda882560438990
596fc2de57601ec08a01fdee59a7eed7	2fb9c3977fc54a00bbbd3eac64344d42	1780090	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v1/SRS019872.tar.bz2,s3://nih-hmp-hhs/hmasm/SRS019872.scaffolds.fa.bz2	faab18e1a137731cffda882560597530
596fc2de57601ec08a01fdee59c743f3	2fb9c3977fc54a00bbbd3eac64344d42	207953983	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v2/SRS019872.tar.bz2,s3://nih-hmp-hhs/hmwgsqc2/SRS019872.tar.bz2	faab18e1a137731cffda882560597530
596fc2de57601ec08a01fdee59a55e70	13d69e468086987d8b6300a3945a0021	1229641	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v1/SRS018569.tar.bz2,s3://nih-hmp-hhs/hmasm/SRS018569.scaffolds.fa.bz2	faab18e1a137731cffda8825604f1e1e
596fc2de57601ec08a01fdee59c3063b	fa0b32ca6ea7522dfcf8cdef67063157	1276944484	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v2/SRS018594.tar.bz2,s3://nih-hmp-hhs/hmwgsqc2/SRS018594.tar.bz2	faab18e1a137731cffda8825604f1e1e
596fc2de57601ec08a01fdee59c2dc14	37de4216b2df4098f2b6c819ea2e7c1c	146777758	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v2/SRS018569.tar.bz2,s3://nih-hmp-hhs/hmwgsqc2/SRS018569.tar.bz2	faab18e1a137731cffda8825604f1e1e
596fc2de57601ec08a01fdee59a30b0b	82f0837e9f60dc2e7f03278d0c5346a3	3700040	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v1/SRS016533.tar.bz2,s3://nih-hmp-hhs/hmasm/SRS016533.scaffolds.fa.bz2	faab18e1a137731cffda8825603e05db
596fc2de57601ec08a01fdee59be8c12	5a6720bdc84bbc96c378c8fd339072c1	150492912	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v2/SRS1041123.tar.bz2,s3://nih-hmp-hhs/hmwgsqc2/SRS1041123.tar.bz2	faab18e1a137731cffda8825603e05db
596fc2de57601ec08a01fdee59be830c	82f0837e9f60dc2e7f03278d0c5346a3	487607069	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v2/SRS016533.tar.bz2,s3://nih-hmp-hhs/hmwgsqc2/SRS016533.tar.bz2	faab18e1a137731cffda8825603e05db
596fc2de57601ec08a01fdee59be5559	762712f179c9b37762a41081f3856fb0	326604838	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v2/SRS016503.tar.bz2,s3://nih-hmp-hhs/hmwgsqc2/SRS016503.tar.bz2	faab18e1a137731cffda8825603e05db
596fc2de57601ec08a01fdee59a2f248	762712f179c9b37762a41081f3856fb0	3210642	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v1/SRS016503.tar.bz2,s3://nih-hmp-hhs/hmasm/SRS016503.scaffolds.fa.bz2	faab18e1a137731cffda8825603e05db
596fc2de57601ec08a01fdee59b72bd9	72df171a481e84dc401ba357bb2bce4d	2006042200	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v2/SRS013945.tar.bz2,s3://nih-hmp-hhs/hmwgsqc2/SRS013945.tar.bz2	faab18e1a137731cffda882560290193
596fc2de57601ec08a01fdee599e60bb	72df171a481e84dc401ba357bb2bce4d	10389434	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v1/SRS013945.tar.bz2,s3://nih-hmp-hhs/hmasm/SRS013945.scaffolds.fa.bz2	faab18e1a137731cffda882560290193
596fc2de57601ec08a01fdee59d87beb	82efb6cf0b96a8e21fc816e2c2bfa6e8	422161568	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v2/SRS046623.tar.bz2,s3://nih-hmp-hhs/hmwgsqc2/SRS046623.tar.bz2	faab18e1a137731cffda882560b34a4d
596fc2de57601ec08a01fdee59b16148	82efb6cf0b96a8e21fc816e2c2bfa6e8	1888529	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v1/SRS046623.tar.bz2,s3://nih-hmp-hhs/hmasm/SRS046623.scaffolds.fa.bz2	faab18e1a137731cffda882560b34a4d
596fc2de57601ec08a01fdee59ac570a	19ca81fab81d34f5f565f4cf81d4be6a	5567045	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v1/SRS024140.tar.bz2,s3://nih-hmp-hhs/hmasm/SRS024140.scaffolds.fa.bz2	faab18e1a137731cffda882560808355
596fc2de57601ec08a01fdee59cddacd	19ca81fab81d34f5f565f4cf81d4be6a	815819851	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v2/SRS024140.tar.bz2,s3://nih-hmp-hhs/hmwgsqc2/SRS024140.tar.bz2	faab18e1a137731cffda882560808355
596fc2de57601ec08a01fdee599ca019	e441c4a012883500150342e90aefdf5c	589995	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v1/SRS012281.tar.bz2,s3://nih-hmp-hhs/hmasm/SRS012281.scaffolds.fa.bz2	faab18e1a137731cffda8825601f7a78
596fc2de57601ec08a01fdee59b38dc5	e441c4a012883500150342e90aefdf5c	87026816	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v2/SRS012281.tar.bz2,s3://nih-hmp-hhs/hmwgsqc2/SRS012281.tar.bz2	faab18e1a137731cffda8825601f7a78
596fc2de57601ec08a01fdee59ba2851	8a7f1f8a5956723559c490cb1d2fa5f6	2032952956	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v2/SRS015120.tar.bz2,s3://nih-hmp-hhs/hmwgsqc2/SRS015120.tar.bz2	faab18e1a137731cffda88256031055e
596fc2de57601ec08a01fdee59b9910e	791ce399ab1a51ff26b917f82bce5214	702387979	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v2/SRS015040.tar.bz2,s3://nih-hmp-hhs/hmwgsqc2/SRS015040.tar.bz2	faab18e1a137731cffda88256031055e
596fc2de57601ec08a01fdee59a002f9	791ce399ab1a51ff26b917f82bce5214	4509331	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v1/SRS015040.tar.bz2,s3://nih-hmp-hhs/hmasm/SRS015040.scaffolds.fa.bz2	faab18e1a137731cffda88256031055e
596fc2de57601ec08a01fdee59a40421	f4866091343f7dafe68e7ac1ee87b20c	7757406	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v1/SRS017215.tar.bz2,s3://nih-hmp-hhs/hmasm/SRS017215.scaffolds.fa.bz2	faab18e1a137731cffda882560449bfb
596fc2de57601ec08a01fdee59c048da	f4866091343f7dafe68e7ac1ee87b20c	3120151339	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v2/SRS017215.tar.bz2,s3://nih-hmp-hhs/hmwgsqc2/SRS017215.tar.bz2	faab18e1a137731cffda882560449bfb
596fc2de57601ec08a01fdee59d48c26	1a8ea04bf712c92688d060f2bea8ef3b	776881191	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v2/SRS054776.tar.bz2,s3://nih-hmp-hhs/hmwgsqc2/SRS054776.tar.bz2	faab18e1a137731cffda8825609be44d
596fc2de57601ec08a01fdee59b0406d	1a8ea04bf712c92688d060f2bea8ef3b	7292833	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v1/SRS054776.tar.bz2,s3://nih-hmp-hhs/hmasm/SRS054776.scaffolds.fa.bz2	faab18e1a137731cffda8825609be44d
596fc2de57601ec08a01fdee59bc4cb9	54201a11fb25cd05a118a5b63be8983f	969863949	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v2/SRS015799.tar.bz2,s3://nih-hmp-hhs/hmwgsqc2/SRS015799.tar.bz2	faab18e1a137731cffda882560378088
596fc2de57601ec08a01fdee59a1cdaa	54201a11fb25cd05a118a5b63be8983f	5352202	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v1/SRS015799.tar.bz2,s3://nih-hmp-hhs/hmasm/SRS015799.scaffolds.fa.bz2	faab18e1a137731cffda882560378088
596fc2de57601ec08a01fdee59cbd79b	33ce775c1579a4b59aaadc1775e90444	276573920	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v2/SRS022721.tar.bz2,s3://nih-hmp-hhs/hmwgsqc2/SRS022721.tar.bz2	faab18e1a137731cffda88256074ea15
596fc2de57601ec08a01fdee59aad39b	33ce775c1579a4b59aaadc1775e90444	2631420	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v1/SRS022721.tar.bz2,s3://nih-hmp-hhs/hmasm/SRS022721.scaffolds.fa.bz2	faab18e1a137731cffda88256074ea15
596fc2de57601ec08a01fdee59c2507a	2e37722e4b2b7057f03d09c49d5b4281	1754273457	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v2/SRS018329.tar.bz2,s3://nih-hmp-hhs/hmwgsqc2/SRS018329.tar.bz2	faab18e1a137731cffda8825604d3e21
596fc2de57601ec08a01fdee59a4fe90	2e37722e4b2b7057f03d09c49d5b4281	4167405	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v1/SRS018329.tar.bz2,s3://nih-hmp-hhs/hmasm/SRS018329.scaffolds.fa.bz2	faab18e1a137731cffda8825604d3e21
596fc2de57601ec08a01fdee59ab4337	2e6eb66cd3e4a22fe8988d6d546f8886	748265	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v1/SRS023591.tar.bz2,s3://nih-hmp-hhs/hmasm/SRS023591.scaffolds.fa.bz2	faab18e1a137731cffda8825607bf69d
596fc2de57601ec08a01fdee59cc906f	2e6eb66cd3e4a22fe8988d6d546f8886	201531253	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v2/SRS023591.tar.bz2,s3://nih-hmp-hhs/hmwgsqc2/SRS023591.tar.bz2	faab18e1a137731cffda8825607bf69d
596fc2de57601ec08a01fdee59d7660e	daa356067ddd5d49153dafdca3c7351a	349640001	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v2/SRS051116.tar.bz2,s3://nih-hmp-hhs/hmwgsqc2/SRS051116.tar.bz2	faab18e1a137731cffda882560aa7a62
596fc2de57601ec08a01fdee59b10105	daa356067ddd5d49153dafdca3c7351a	2353531	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v1/SRS051116.tar.bz2,s3://nih-hmp-hhs/hmasm/SRS051116.scaffolds.fa.bz2	faab18e1a137731cffda882560aa7a62
596fc2de57601ec08a01fdee59bd5226	adbdc5b00803c204ca749cc5b83d17df	97144961	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v2/SRS016088.tar.bz2,s3://nih-hmp-hhs/hmwgsqc2/SRS016088.tar.bz2	faab18e1a137731cffda8825603a0755
596fc2de57601ec08a01fdee59a26803	adbdc5b00803c204ca749cc5b83d17df	1128653	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v1/SRS016088.tar.bz2,s3://nih-hmp-hhs/hmasm/SRS016088.scaffolds.fa.bz2	faab18e1a137731cffda8825603a0755
596fc2de57601ec08a01fdee59a8139d	7f6a3b78dcea8bf8b4b1e4ba81ef43f8	13070468	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v1/SRS050628.tar.bz2,s3://nih-hmp-hhs/hmasm/SRS050628.scaffolds.fa.bz2	faab18e1a137731cffda88256059f7d9
596fc2de57601ec08a01fdee59c7685a	7f6a3b78dcea8bf8b4b1e4ba81ef43f8	1556971104	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v2/SRS050628.tar.bz2,s3://nih-hmp-hhs/hmwgsqc2/SRS050628.tar.bz2	faab18e1a137731cffda88256059f7d9
596fc2de57601ec08a01fdee59a88f08	50ff9ff7f479d301c4e63b706e62bb58	3086273	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v1/SRS058186.tar.bz2,s3://nih-hmp-hhs/hmasm/SRS058186.scaffolds.fa.bz2	faab18e1a137731cffda8825605cad2e
596fc2de57601ec08a01fdee59c84d72	acab47d32953619df795611ac1c5e77e	223358291	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v2/SRS058186.tar.bz2,s3://nih-hmp-hhs/hmwgsqc2/SRS058186.tar.bz2	faab18e1a137731cffda8825605cad2e
596fc2de57601ec08a01fdee59c87755	f91e35868c62f17019034c2549c82fdb	1807439088	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v2/SRS044001.tar.bz2,s3://nih-hmp-hhs/hmwgsqc2/SRS044001.tar.bz2	faab18e1a137731cffda8825605cad2e
596fc2de57601ec08a01fdee59b9bbc2	9d4dd8f13177dbf6c3e023fd55f08d3d	71631974	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v2/SRS015059.tar.bz2,s3://nih-hmp-hhs/hmwgsqc2/SRS015059.tar.bz2	faab18e1a137731cffda882560313db4
596fc2de57601ec08a01fdee59a02a81	9d4dd8f13177dbf6c3e023fd55f08d3d	176308	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v1/SRS015059.tar.bz2,s3://nih-hmp-hhs/hmasm/SRS015059.scaffolds.fa.bz2	faab18e1a137731cffda882560313db4
596fc2de57601ec08a01fdee59c92718	21a3d9c950dc233ff57ec5b828e29a62	555116795	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v2/SRS019976.tar.bz2,s3://nih-hmp-hhs/hmwgsqc2/SRS019976.tar.bz2	faab18e1a137731cffda8825605efa75
596fc2de57601ec08a01fdee59a91d2f	21a3d9c950dc233ff57ec5b828e29a62	3247770	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v1/SRS019976.tar.bz2,s3://nih-hmp-hhs/hmasm/SRS019976.scaffolds.fa.bz2	faab18e1a137731cffda8825605efa75
596fc2de57601ec08a01fdee59ae8f0d	48962e5fd0f95722ee05a1c861eefe8c	6360570	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v1/SRS043676.tar.bz2,s3://nih-hmp-hhs/hmasm/SRS043676.scaffolds.fa.bz2	faab18e1a137731cffda882560912c46
596fc2de57601ec08a01fdee59d11364	48962e5fd0f95722ee05a1c861eefe8c	1724582664	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v2/SRS043676.tar.bz2,s3://nih-hmp-hhs/hmwgsqc2/SRS043676.tar.bz2	faab18e1a137731cffda882560912c46
596fc2de57601ec08a01fdee59bdf1b3	4ebfbed79a264eca6dc01d87e4108002	360385642	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v2/SRS016349.tar.bz2,s3://nih-hmp-hhs/hmwgsqc2/SRS016349.tar.bz2	faab18e1a137731cffda8825603c8fa1
596fc2de57601ec08a01fdee59a2d263	4ebfbed79a264eca6dc01d87e4108002	2046971	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v1/SRS016349.tar.bz2,s3://nih-hmp-hhs/hmasm/SRS016349.scaffolds.fa.bz2	faab18e1a137731cffda8825603c8fa1
596fc2de57601ec08a01fdee59cf7c52	18dfb30d30cba2a1516f410ddae7c791	294821450	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmwgsqc/v2/SRS043646.tar.bz2,s3://nih-hmp-hhs/hmwgsqc2/SRS043646.tar.bz2	faab18e1a137731cffda88256087d555
