Bacl	Dsim	Allele1	BAC	Allele2	BAC	SNPid
-A-	---	A	41	G	2	411477.4.peg.2714.site.20
-A-	---	A	40	G	3	411477.4.peg.2714.site.21
-A-	---	A	41	G	0	411477.4.peg.2714.site.22
-A-	---	A	43	G	0	411477.4.peg.2714.site.23
-A-	---	A	43	G	0	411477.4.peg.2714.site.24
-A-	---	A	42	G	0	411477.4.peg.2714.site.25
-A-	---	A	33	G	10	411477.4.peg.2717.site.1
-A-	---	A	33	G	10	411477.4.peg.2717.site.2
-A-	---	A	42	G	1	411477.4.peg.2717.site.3
-A-	---	A	42	G	1	411477.4.peg.2717.site.4
-A-	---	A	37	G	5	411477.4.peg.2717.site.5
-A-	---	A	37	G	5	411477.4.peg.2717.site.6
-A-	---	A	41	G	1	411477.4.peg.2717.site.7
-A-	---	A	41	G	2	411477.4.peg.2717.site.8
-A-	---	A	41	G	2	411477.4.peg.2717.site.9
-A-	---	A	41	G	2	411477.4.peg.2717.site.10
-A-	---	A	30	G	13	411477.4.peg.2717.site.11
-A-	---	A	40	G	3	411477.4.peg.2717.site.12
-A-	---	A	29	G	14	411477.4.peg.2716.site.1
-A-	---	A	22	G	21	411477.4.peg.2716.site.2
-A-	---	A	22	G	20	411477.4.peg.2716.site.3
-A-	---	A	27	G	12	411477.4.peg.2716.site.4
-A-	---	A	35	G	0	411477.4.peg.2716.site.5
-A-	---	A	31	G	4	411477.4.peg.2716.site.6
-A-	---	A	12	G	20	411477.4.peg.2716.site.7
-A-	---	A	40	G	2	411477.4.peg.2716.site.8
-A-	---	A	12	G	30	411477.4.peg.2716.site.9
-A-	---	A	42	G	1	411477.4.peg.2716.site.10
-A-	---	A	42	G	1	411477.4.peg.2716.site.11
-A-	---	A	42	G	1	411477.4.peg.2716.site.12
-A-	---	A	43	G	0	411477.4.peg.2716.site.13
-A-	---	A	42	G	0	411477.4.peg.2716.site.14
-A-	---	A	27	G	16	411477.4.peg.2629.site.1
-A-	---	A	42	G	1	411477.4.peg.2629.site.2
-A-	---	A	39	G	4	411477.4.peg.2629.site.3
-A-	---	A	37	G	5	411477.4.peg.2629.site.4
-A-	---	A	34	G	3	411477.4.peg.2629.site.5
-A-	---	A	34	G	5	411477.4.peg.2629.site.6
-A-	---	A	39	G	1	411477.4.peg.2629.site.7
-A-	---	A	40	G	3	411477.4.peg.2628.site.1
-A-	---	A	42	G	1	411477.4.peg.2628.site.2
-A-	---	A	28	G	14	411477.4.peg.2628.site.3
-A-	---	A	40	G	3	411477.4.peg.2628.site.4
-A-	---	A	42	G	1	411477.4.peg.2628.site.5
-A-	---	A	42	G	0	411477.4.peg.2628.site.6
-A-	---	A	42	G	1	411477.4.peg.2628.site.7
-A-	---	A	42	G	1	411477.4.peg.2628.site.8
-A-	---	A	29	G	14	411477.4.peg.2628.site.9
-A-	---	A	42	G	1	411477.4.peg.2628.site.10
-A-	---	A	41	G	2	411477.4.peg.2628.site.11
-A-	---	A	42	G	1	411477.4.peg.2628.site.12
-A-	---	A	37	G	6	411477.4.peg.2628.site.13
-A-	---	A	27	G	11	411477.4.peg.2628.site.14
-A-	---	A	34	G	1	411477.4.peg.2628.site.15
-A-	---	A	26	G	2	411477.4.peg.2628.site.16
-A-	---	A	42	G	1	411477.4.peg.2628.site.17
-A-	---	A	41	G	2	411477.4.peg.2628.site.18
-A-	---	A	42	G	1	411477.4.peg.2628.site.19
-A-	---	A	38	G	5	411477.4.peg.2628.site.20
-A-	---	A	18	G	25	411477.4.peg.2628.site.21
-A-	---	A	20	G	23	411477.4.peg.2628.site.22
-A-	---	A	42	G	0	411477.4.peg.2625.site.1
-A-	---	A	40	G	3	411477.4.peg.2625.site.2
-A-	---	A	28	G	14	411477.4.peg.2625.site.3
-A-	---	A	42	G	1	411477.4.peg.2625.site.4
-A-	---	A	42	G	0	411477.4.peg.2625.site.5
-A-	---	A	40	G	3	411477.4.peg.2625.site.6
-A-	---	A	42	G	1	411477.4.peg.2625.site.7
-A-	---	A	42	G	1	411477.4.peg.2625.site.8
-A-	---	A	42	G	1	411477.4.peg.2625.site.9
-A-	---	A	36	G	7	411477.4.peg.2625.site.10
-A-	---	A	42	G	1	411477.4.peg.2625.site.11
-A-	---	A	43	G	0	411477.4.peg.2625.site.12
-A-	---	A	43	G	0	411477.4.peg.2625.site.13
-A-	---	A	42	G	0	411477.4.peg.2625.site.14
-A-	---	A	42	G	0	411477.4.peg.2625.site.15
-A-	---	A	42	G	1	411477.4.peg.2625.site.16
-A-	---	A	41	G	2	411477.4.peg.2625.site.17
-A-	---	A	43	G	0	411477.4.peg.2625.site.18
-A-	---	A	42	G	0	411477.4.peg.2625.site.19
-A-	---	A	43	G	0	411477.4.peg.2625.site.20
-A-	---	A	43	G	0	411477.4.peg.2625.site.21
-A-	---	A	42	G	1	411477.4.peg.2625.site.22
-A-	---	A	39	G	4	411477.4.peg.2625.site.23
-A-	---	A	43	G	0	411477.4.peg.2625.site.24
-A-	---	A	39	G	4	411477.4.peg.2625.site.25
-A-	---	A	42	G	1	411477.4.peg.2625.site.26
-A-	---	A	42	G	1	411477.4.peg.2625.site.27
-A-	---	A	42	G	0	411477.4.peg.2625.site.28
-A-	---	A	42	G	1	411477.4.peg.2625.site.29
-A-	---	A	42	G	0	411477.4.peg.2625.site.30
-A-	---	A	42	G	0	411477.4.peg.2625.site.31
-A-	---	A	36	G	7	411477.4.peg.2625.site.32
-A-	---	A	36	G	7	411477.4.peg.2625.site.33
-A-	---	A	36	G	7	411477.4.peg.2625.site.34
-A-	---	A	42	G	1	411477.4.peg.2625.site.35
-A-	---	A	37	G	6	411477.4.peg.2625.site.36
-A-	---	A	39	G	3	411477.4.peg.2625.site.37
-A-	---	A	42	G	0	411477.4.peg.2625.site.38
-A-	---	A	40	G	3	411477.4.peg.2625.site.39
-A-	---	A	39	G	0	411477.4.peg.2625.site.40
-A-	---	A	40	G	0	411477.4.peg.2625.site.41
-A-	---	A	36	G	7	411477.4.peg.2625.site.42
-A-	---	A	37	G	6	411477.4.peg.2625.site.43
-A-	---	A	42	G	1	411477.4.peg.2625.site.44
-A-	---	A	42	G	0	411477.4.peg.2625.site.45
-A-	---	A	43	G	0	411477.4.peg.2625.site.46
-A-	---	A	42	G	1	411477.4.peg.2625.site.47
-A-	---	A	28	G	15	411477.4.peg.2624.site.1
-A-	---	A	42	G	1	411477.4.peg.2624.site.2
-A-	---	A	42	G	1	411477.4.peg.2627.site.1
-A-	---	A	42	G	1	411477.4.peg.2627.site.2
-A-	---	A	32	G	11	411477.4.peg.2627.site.3
-A-	---	A	40	G	3	411477.4.peg.2627.site.4
-A-	---	A	42	G	1	411477.4.peg.2627.site.5
-A-	---	A	34	G	9	411477.4.peg.2627.site.6
-A-	---	A	42	G	1	411477.4.peg.2627.site.7
-A-	---	A	38	G	5	411477.4.peg.2627.site.8
-A-	---	A	38	G	5	411477.4.peg.2627.site.9
-A-	---	A	40	G	3	411477.4.peg.2627.site.10
-A-	---	A	43	G	0	411477.4.peg.2627.site.11
-A-	---	A	40	G	3	411477.4.peg.2627.site.12
-A-	---	A	41	G	2	411477.4.peg.2627.site.13
-A-	---	A	41	G	2	411477.4.peg.2627.site.14
-A-	---	A	43	G	0	411477.4.peg.2627.site.15
-A-	---	A	43	G	0	411477.4.peg.2627.site.16
-A-	---	A	40	G	3	411477.4.peg.2627.site.17
-A-	---	A	43	G	0	411477.4.peg.2627.site.18
-A-	---	A	34	G	9	411477.4.peg.2627.site.19
-A-	---	A	18	G	25	411477.4.peg.2627.site.20
-A-	---	A	18	G	24	411477.4.peg.2627.site.21
-A-	---	A	42	G	1	411477.4.peg.2627.site.22
-A-	---	A	43	G	0	411477.4.peg.2627.site.23
-A-	---	A	43	G	0	411477.4.peg.2627.site.24
-A-	---	A	42	G	1	411477.4.peg.2627.site.25
-A-	---	A	28	G	15	411477.4.peg.2627.site.26
-A-	---	A	40	G	1	411477.4.peg.2627.site.27
-A-	---	A	40	G	1	411477.4.peg.2627.site.28
-A-	---	A	42	G	1	411477.4.peg.2627.site.29
-A-	---	A	41	G	2	411477.4.peg.2627.site.30
-A-	---	A	42	G	1	411477.4.peg.2626.site.1
-A-	---	A	43	G	0	411477.4.peg.2626.site.2
-A-	---	A	32	G	11	411477.4.peg.2626.site.3
-A-	---	A	32	G	11	411477.4.peg.2626.site.4
-A-	---	A	40	G	3	411477.4.peg.2626.site.5
-A-	---	A	25	G	18	411477.4.peg.2626.site.6
-A-	---	A	28	G	15	411477.4.peg.2626.site.7
-A-	---	A	41	G	2	411477.4.peg.2621.site.1
-A-	---	A	42	G	1	411477.4.peg.2621.site.2
-A-	---	A	42	G	1	411477.4.peg.2621.site.3
-A-	---	A	42	G	1	411477.4.peg.2621.site.4
-A-	---	A	34	G	9	411477.4.peg.2620.site.1
-A-	---	A	40	G	3	411477.4.peg.2620.site.2
-A-	---	A	42	G	1	411477.4.peg.2620.site.3
-A-	---	A	42	G	1	411477.4.peg.2620.site.4
-A-	---	A	43	G	0	411477.4.peg.2620.site.5
-A-	---	A	43	G	0	411477.4.peg.2620.site.6
-A-	---	A	21	G	22	411477.4.peg.2620.site.7
-A-	---	A	40	G	3	411477.4.peg.2620.site.8
-A-	---	A	42	G	1	411477.4.peg.2620.site.9
-A-	---	A	12	G	31	411477.4.peg.2620.site.10
-A-	---	A	42	G	1	411477.4.peg.2620.site.11
-A-	---	A	10	G	33	411477.4.peg.2620.site.12
-A-	---	A	42	G	1	411477.4.peg.2620.site.13
-A-	---	A	9	G	34	411477.4.peg.2620.site.14
-A-	---	A	42	G	1	411477.4.peg.2620.site.15
-A-	---	A	42	G	1	411477.4.peg.2620.site.16
-A-	---	A	43	G	0	411477.4.peg.2620.site.17
-A-	---	A	38	G	5	411477.4.peg.2620.site.18
-A-	---	A	41	G	2	411477.4.peg.2620.site.19
-A-	---	A	43	G	0	411477.4.peg.2620.site.20
-A-	---	A	40	G	3	411477.4.peg.2620.site.21
-A-	---	A	43	G	0	411477.4.peg.2620.site.22
-A-	---	A	37	G	6	411477.4.peg.2620.site.23
-A-	---	A	42	G	1	411477.4.peg.2620.site.24
-A-	---	A	43	G	0	411477.4.peg.2620.site.25
-A-	---	A	41	G	2	411477.4.peg.2620.site.26
-A-	---	A	18	G	25	411477.4.peg.2620.site.27
-A-	---	A	42	G	1	411477.4.peg.2623.site.1
-A-	---	A	40	G	0	411477.4.peg.2623.site.2
-A-	---	A	29	G	11	411477.4.peg.2623.site.3
-A-	---	A	41	G	2	411477.4.peg.2622.site.1
-A-	---	A	37	G	6	411477.4.peg.2622.site.2
-A-	---	A	42	G	1	411477.4.peg.3147.site.1
-A-	---	A	6	G	37	411477.4.peg.3147.site.2
-A-	---	A	43	G	0	411477.4.peg.3147.site.3
-A-	---	A	43	G	0	411477.4.peg.3147.site.4
-A-	---	A	41	G	2	411477.4.peg.3147.site.5
-A-	---	A	42	G	1	411477.4.peg.3147.site.6
-A-	---	A	39	G	0	411477.4.peg.3147.site.7
-A-	---	A	39	G	1	411477.4.peg.3147.site.8
-A-	---	A	43	G	0	411477.4.peg.3147.site.9
-A-	---	A	43	G	0	411477.4.peg.3147.site.10
-A-	---	A	39	G	2	411477.4.peg.1628.site.1
-A-	---	A	42	G	0	411477.4.peg.1629.site.1
-A-	---	A	41	G	2	411477.4.peg.1629.site.2
-A-	---	A	38	G	1	411477.4.peg.1629.site.3
-A-	---	A	40	G	0	411477.4.peg.1629.site.4
-A-	---	A	40	G	0	411477.4.peg.1629.site.5
-A-	---	A	41	G	2	411477.4.peg.1629.site.6
-A-	---	A	42	G	0	411477.4.peg.1629.site.7
-A-	---	A	43	G	0	411477.4.peg.1629.site.8
-A-	---	A	42	G	1	411477.4.peg.1629.site.9
-A-	---	A	43	G	0	411477.4.peg.1629.site.10
-A-	---	A	32	G	11	411477.4.peg.1629.site.11
-A-	---	A	8	G	25	411477.4.peg.1629.site.12
-A-	---	A	42	G	0	411477.4.peg.1629.site.13
-A-	---	A	42	G	1	411477.4.peg.1629.site.14
-A-	---	A	42	G	1	411477.4.peg.1620.site.1
-A-	---	A	33	G	10	411477.4.peg.1620.site.2
-A-	---	A	19	G	24	411477.4.peg.1620.site.3
-A-	---	A	42	G	1	411477.4.peg.1620.site.4
-A-	---	A	42	G	1	411477.4.peg.1620.site.5
-A-	---	A	43	G	0	411477.4.peg.1620.site.6
-A-	---	A	42	G	1	411477.4.peg.1620.site.7
-A-	---	A	42	G	1	411477.4.peg.1620.site.8
-A-	---	A	40	G	3	411477.4.peg.1620.site.9
-A-	---	A	42	G	0	411477.4.peg.1620.site.10
-A-	---	A	41	G	2	411477.4.peg.1620.site.11
-A-	---	A	41	G	2	411477.4.peg.1620.site.12
-A-	---	A	42	G	1	411477.4.peg.1620.site.13
-A-	---	A	43	G	0	411477.4.peg.1620.site.14
-A-	---	A	43	G	0	411477.4.peg.1621.site.1
-A-	---	A	42	G	1	411477.4.peg.1621.site.2
-A-	---	A	40	G	3	411477.4.peg.1621.site.3
-A-	---	A	42	G	1	411477.4.peg.1621.site.4
-A-	---	A	42	G	1	411477.4.peg.1621.site.5
-A-	---	A	41	G	1	411477.4.peg.1621.site.6
-A-	---	A	40	G	2	411477.4.peg.1622.site.1
-A-	---	A	32	G	10	411477.4.peg.1622.site.2
-A-	---	A	40	G	1	411477.4.peg.1622.site.3
-A-	---	A	43	G	0	411477.4.peg.1623.site.1
-A-	---	A	39	G	4	411477.4.peg.1623.site.2
-A-	---	A	42	G	1	411477.4.peg.1623.site.3
-A-	---	A	43	G	0	411477.4.peg.1623.site.4
-A-	---	A	39	G	4	411477.4.peg.1623.site.5
-A-	---	A	40	G	3	411477.4.peg.1624.site.1
-A-	---	A	37	G	6	411477.4.peg.1624.site.2
-A-	---	A	37	G	5	411477.4.peg.1624.site.3
-A-	---	A	40	G	1	411477.4.peg.1624.site.4
-A-	---	A	41	G	1	411477.4.peg.1624.site.5
-A-	---	A	42	G	1	411477.4.peg.1624.site.6
-A-	---	A	36	G	7	411477.4.peg.1624.site.7
-A-	---	A	42	G	1	411477.4.peg.1624.site.8
