Bacl	Dsim	Allele1	BAC	Allele2	BAC	SNPid
-A-	---	A	187	G	0	445970.5.peg.1290.site.12
-A-	---	A	246	G	3	445970.5.peg.1290.site.13
-A-	---	A	236	G	3	445970.5.peg.1299.site.1
-A-	---	A	229	G	6	445970.5.peg.1299.site.2
-A-	---	A	238	G	10	445970.5.peg.1299.site.3
-A-	---	A	244	G	5	445970.5.peg.1299.site.4
-A-	---	A	114	G	133	445970.5.peg.276.site.1
-A-	---	A	197	G	50	445970.5.peg.276.site.2
-A-	---	A	248	G	0	445970.5.peg.276.site.3
-A-	---	A	242	G	6	445970.5.peg.276.site.4
-A-	---	A	183	G	65	445970.5.peg.276.site.5
-A-	---	A	246	G	3	445970.5.peg.276.site.6
-A-	---	A	248	G	0	445970.5.peg.276.site.7
-A-	---	A	248	G	1	445970.5.peg.276.site.8
-A-	---	A	249	G	0	445970.5.peg.276.site.9
-A-	---	A	249	G	0	445970.5.peg.1989.site.1
-A-	---	A	245	G	4	445970.5.peg.1989.site.2
-A-	---	A	187	G	0	445970.5.peg.1988.site.1
-A-	---	A	249	G	0	445970.5.peg.1988.site.2
-A-	---	A	249	G	0	445970.5.peg.1988.site.3
-A-	---	A	248	G	1	445970.5.peg.1988.site.4
-A-	---	A	242	G	7	445970.5.peg.1988.site.5
-A-	---	A	249	G	0	445970.5.peg.1988.site.6
-A-	---	A	248	G	1	445970.5.peg.1988.site.7
-A-	---	A	249	G	0	445970.5.peg.1988.site.8
-A-	---	A	193	G	56	445970.5.peg.1988.site.9
-A-	---	A	248	G	0	445970.5.peg.1982.site.1
-A-	---	A	214	G	35	445970.5.peg.1982.site.2
-A-	---	A	94	G	155	445970.5.peg.1982.site.3
-A-	---	A	247	G	2	445970.5.peg.1982.site.4
-A-	---	A	132	G	117	445970.5.peg.1982.site.5
-A-	---	A	249	G	0	445970.5.peg.1982.site.6
-A-	---	A	93	G	152	445970.5.peg.1982.site.7
-A-	---	A	248	G	1	445970.5.peg.1982.site.8
-A-	---	A	236	G	0	445970.5.peg.1982.site.9
-A-	---	A	241	G	0	445970.5.peg.1982.site.10
-A-	---	A	249	G	0	445970.5.peg.1981.site.1
-A-	---	A	89	G	90	445970.5.peg.1981.site.2
-A-	---	A	249	G	0	445970.5.peg.1980.site.1
-A-	---	A	222	G	7	445970.5.peg.1987.site.1
-A-	---	A	168	G	53	445970.5.peg.1987.site.2
-A-	---	A	165	G	55	445970.5.peg.1987.site.3
-A-	---	A	247	G	2	445970.5.peg.1987.site.4
-A-	---	A	216	G	33	445970.5.peg.1987.site.5
-A-	---	A	249	G	0	445970.5.peg.1987.site.6
-A-	---	A	247	G	0	445970.5.peg.1987.site.7
-A-	---	A	247	G	0	445970.5.peg.1987.site.8
-A-	---	A	244	G	5	445970.5.peg.1986.site.1
-A-	---	A	242	G	7	445970.5.peg.1986.site.2
-A-	---	A	249	G	0	445970.5.peg.1985.site.1
-A-	---	A	241	G	8	445970.5.peg.1985.site.2
-A-	---	A	241	G	8	445970.5.peg.1985.site.3
-A-	---	A	249	G	0	445970.5.peg.1985.site.4
-A-	---	A	249	G	0	445970.5.peg.1985.site.5
-A-	---	A	236	G	13	445970.5.peg.1985.site.6
-A-	---	A	195	G	54	445970.5.peg.1985.site.7
-A-	---	A	161	G	88	445970.5.peg.1985.site.8
-A-	---	A	159	G	89	445970.5.peg.1985.site.9
-A-	---	A	196	G	53	445970.5.peg.1985.site.10
-A-	---	A	248	G	1	445970.5.peg.1985.site.11
-A-	---	A	198	G	51	445970.5.peg.1985.site.12
-A-	---	A	246	G	0	445970.5.peg.1985.site.13
-A-	---	A	248	G	1	445970.5.peg.1985.site.14
-A-	---	A	242	G	2	445970.5.peg.1985.site.15
-A-	---	A	248	G	0	445970.5.peg.1985.site.16
-A-	---	A	214	G	1	445970.5.peg.1985.site.17
-A-	---	A	249	G	0	445970.5.peg.1985.site.18
-A-	---	A	246	G	0	445970.5.peg.1985.site.19
-A-	---	A	242	G	1	445970.5.peg.1985.site.20
-A-	---	A	244	G	0	445970.5.peg.1985.site.21
-A-	---	A	244	G	0	445970.5.peg.1985.site.22
-A-	---	A	241	G	8	445970.5.peg.1985.site.23
-A-	---	A	241	G	8	445970.5.peg.1985.site.24
-A-	---	A	241	G	8	445970.5.peg.1985.site.25
-A-	---	A	241	G	0	445970.5.peg.1985.site.26
-A-	---	A	243	G	3	445970.5.peg.1985.site.27
-A-	---	A	244	G	5	445970.5.peg.1985.site.28
-A-	---	A	247	G	2	445970.5.peg.1985.site.29
-A-	---	A	205	G	44	445970.5.peg.1985.site.30
-A-	---	A	240	G	2	445970.5.peg.1985.site.31
-A-	---	A	248	G	1	445970.5.peg.1985.site.32
-A-	---	A	204	G	45	445970.5.peg.1985.site.33
-A-	---	A	204	G	45	445970.5.peg.1985.site.34
-A-	---	A	246	G	3	445970.5.peg.1985.site.35
-A-	---	A	247	G	2	445970.5.peg.1985.site.36
-A-	---	A	197	G	52	445970.5.peg.1985.site.37
-A-	---	A	199	G	50	445970.5.peg.1985.site.38
-A-	---	A	249	G	0	445970.5.peg.1985.site.39
-A-	---	A	247	G	2	445970.5.peg.1985.site.40
-A-	---	A	246	G	1	445970.5.peg.1985.site.41
-A-	---	A	238	G	1	445970.5.peg.1985.site.42
-A-	---	A	191	G	42	445970.5.peg.1985.site.43
-A-	---	A	191	G	45	445970.5.peg.1985.site.44
-A-	---	A	187	G	49	445970.5.peg.1985.site.45
-A-	---	A	249	G	0	445970.5.peg.1985.site.46
-A-	---	A	122	G	76	445970.5.peg.1984.site.1
-A-	---	A	203	G	45	445970.5.peg.1984.site.2
-A-	---	A	248	G	1	445970.5.peg.1984.site.3
-A-	---	A	249	G	0	445970.5.peg.1984.site.4
-A-	---	A	231	G	0	445970.5.peg.1984.site.5
-A-	---	A	77	G	2	445970.5.peg.1984.site.6
-A-	---	A	75	G	4	445970.5.peg.1984.site.7
-A-	---	A	75	G	0	445970.5.peg.1984.site.8
-A-	---	A	75	G	0	445970.5.peg.1984.site.9
-A-	---	A	133	G	0	445970.5.peg.1984.site.10
-A-	---	A	241	G	8	445970.5.peg.1984.site.11
-A-	---	A	249	G	0	445970.5.peg.1984.site.12
-A-	---	A	246	G	3	445970.5.peg.1961.site.1
-A-	---	A	247	G	2	445970.5.peg.1961.site.2
-A-	---	A	213	G	34	445970.5.peg.1961.site.3
-A-	---	A	247	G	1	445970.5.peg.1961.site.4
-A-	---	A	248	G	1	445970.5.peg.1961.site.5
-A-	---	A	225	G	22	445970.5.peg.1961.site.6
-A-	---	A	219	G	27	445970.5.peg.1961.site.7
-A-	---	A	243	G	3	445970.5.peg.1961.site.8
-A-	---	A	235	G	12	445970.5.peg.1961.site.9
-A-	---	A	248	G	0	445970.5.peg.1961.site.10
-A-	---	A	244	G	5	445970.5.peg.1961.site.11
-A-	---	A	245	G	4	445970.5.peg.1961.site.12
-A-	---	A	239	G	10	445970.5.peg.1961.site.13
-A-	---	A	201	G	48	445970.5.peg.1961.site.14
-A-	---	A	245	G	4	445970.5.peg.1961.site.15
-A-	---	A	249	G	0	445970.5.peg.1961.site.16
-A-	---	A	245	G	0	445970.5.peg.1960.site.1
-A-	---	A	248	G	0	445970.5.peg.1960.site.2
-A-	---	A	246	G	0	445970.5.peg.1960.site.3
-A-	---	A	247	G	0	445970.5.peg.1960.site.4
-A-	---	A	247	G	0	445970.5.peg.1960.site.5
-A-	---	A	247	G	0	445970.5.peg.1960.site.6
-A-	---	A	244	G	3	445970.5.peg.1960.site.7
-A-	---	A	232	G	2	445970.5.peg.1960.site.8
-A-	---	A	229	G	1	445970.5.peg.1960.site.9
-A-	---	A	232	G	0	445970.5.peg.1960.site.10
-A-	---	A	237	G	0	445970.5.peg.1960.site.11
-A-	---	A	243	G	3	445970.5.peg.1960.site.12
-A-	---	A	247	G	2	445970.5.peg.1960.site.13
-A-	---	A	154	G	95	445970.5.peg.1960.site.14
-A-	---	A	154	G	95	445970.5.peg.1960.site.15
-A-	---	A	160	G	88	445970.5.peg.1960.site.16
-A-	---	A	246	G	2	445970.5.peg.1960.site.17
-A-	---	A	162	G	86	445970.5.peg.1960.site.18
-A-	---	A	249	G	0	445970.5.peg.1960.site.19
-A-	---	A	249	G	0	445970.5.peg.1960.site.20
-A-	---	A	26	G	223	445970.5.peg.1960.site.21
-A-	---	A	249	G	0	445970.5.peg.1960.site.22
-A-	---	A	248	G	1	445970.5.peg.1960.site.23
-A-	---	A	246	G	2	445970.5.peg.1960.site.24
-A-	---	A	246	G	3	445970.5.peg.1960.site.25
-A-	---	A	249	G	0	445970.5.peg.1963.site.1
-A-	---	A	248	G	1	445970.5.peg.1963.site.2
-A-	---	A	248	G	1	445970.5.peg.1963.site.3
-A-	---	A	249	G	0	445970.5.peg.1963.site.4
-A-	---	A	229	G	0	445970.5.peg.1963.site.5
-A-	---	A	249	G	0	445970.5.peg.1963.site.6
-A-	---	A	249	G	0	445970.5.peg.1962.site.1
-A-	---	A	249	G	0	445970.5.peg.1962.site.2
-A-	---	A	247	G	2	445970.5.peg.1962.site.3
-A-	---	A	248	G	1	445970.5.peg.1962.site.4
-A-	---	A	249	G	0	445970.5.peg.1965.site.1
-A-	---	A	149	G	96	445970.5.peg.1965.site.2
-A-	---	A	248	G	1	445970.5.peg.1965.site.3
-A-	---	A	248	G	0	445970.5.peg.1964.site.1
-A-	---	A	248	G	1	445970.5.peg.1964.site.2
-A-	---	A	249	G	0	445970.5.peg.1967.site.1
-A-	---	A	218	G	31	445970.5.peg.1967.site.2
-A-	---	A	246	G	3	445970.5.peg.1966.site.1
-A-	---	A	232	G	16	445970.5.peg.1966.site.2
-A-	---	A	248	G	1	445970.5.peg.1966.site.3
-A-	---	A	249	G	0	445970.5.peg.1966.site.4
-A-	---	A	248	G	1	445970.5.peg.1966.site.5
-A-	---	A	248	G	1	445970.5.peg.1966.site.6
-A-	---	A	249	G	0	445970.5.peg.1966.site.7
-A-	---	A	248	G	1	445970.5.peg.1966.site.8
-A-	---	A	55	G	194	445970.5.peg.1966.site.9
-A-	---	A	249	G	0	445970.5.peg.1969.site.1
-A-	---	A	123	G	126	445970.5.peg.1969.site.2
-A-	---	A	159	G	90	445970.5.peg.1969.site.3
-A-	---	A	247	G	0	445970.5.peg.1969.site.4
-A-	---	A	249	G	0	445970.5.peg.1969.site.5
-A-	---	A	207	G	42	445970.5.peg.1969.site.6
-A-	---	A	210	G	39	445970.5.peg.1969.site.7
-A-	---	A	218	G	31	445970.5.peg.1968.site.1
-A-	---	A	218	G	31	445970.5.peg.1968.site.2
-A-	---	A	213	G	36	445970.5.peg.1968.site.3
-A-	---	A	218	G	31	445970.5.peg.1968.site.4
-A-	---	A	245	G	1	445970.5.peg.1968.site.5
-A-	---	A	177	G	68	445970.5.peg.1968.site.6
-A-	---	A	210	G	0	445970.5.peg.1307.site.1
-A-	---	A	211	G	0	445970.5.peg.1307.site.2
-A-	---	A	212	G	0	445970.5.peg.1307.site.3
-A-	---	A	213	G	0	445970.5.peg.1307.site.4
-A-	---	A	234	G	11	445970.5.peg.1307.site.5
-A-	---	A	212	G	34	445970.5.peg.1307.site.6
-A-	---	A	181	G	65	445970.5.peg.1307.site.7
-A-	---	A	238	G	1	445970.5.peg.1307.site.8
-A-	---	A	211	G	29	445970.5.peg.1307.site.9
-A-	---	A	211	G	26	445970.5.peg.1307.site.10
-A-	---	A	139	G	98	445970.5.peg.1307.site.11
-A-	---	A	234	G	4	445970.5.peg.1307.site.12
-A-	---	A	247	G	1	445970.5.peg.1307.site.13
-A-	---	A	213	G	35	445970.5.peg.1307.site.14
-A-	---	A	237	G	11	445970.5.peg.1307.site.15
-A-	---	A	213	G	36	445970.5.peg.1307.site.16
-A-	---	A	214	G	35	445970.5.peg.1307.site.17
-A-	---	A	249	G	0	445970.5.peg.1307.site.18
-A-	---	A	232	G	17	445970.5.peg.1307.site.19
-A-	---	A	246	G	3	445970.5.peg.1307.site.20
-A-	---	A	247	G	2	445970.5.peg.1307.site.21
-A-	---	A	211	G	38	445970.5.peg.1307.site.22
-A-	---	A	210	G	39	445970.5.peg.1307.site.23
-A-	---	A	211	G	38	445970.5.peg.1307.site.24
-A-	---	A	246	G	3	445970.5.peg.1307.site.25
-A-	---	A	243	G	4	445970.5.peg.1307.site.26
-A-	---	A	243	G	4	445970.5.peg.1307.site.27
-A-	---	A	243	G	5	445970.5.peg.1307.site.28
-A-	---	A	243	G	2	445970.5.peg.1307.site.29
-A-	---	A	111	G	132	445970.5.peg.1307.site.30
-A-	---	A	111	G	115	445970.5.peg.1307.site.31
-A-	---	A	178	G	30	445970.5.peg.1307.site.32
-A-	---	A	175	G	28	445970.5.peg.1307.site.33
-A-	---	A	213	G	2	445970.5.peg.1307.site.34
-A-	---	A	119	G	86	445970.5.peg.1307.site.35
-A-	---	A	110	G	121	445970.5.peg.1307.site.36
-A-	---	A	82	G	135	445970.5.peg.1307.site.37
-A-	---	A	114	G	90	445970.5.peg.1307.site.38
-A-	---	A	172	G	1	445970.5.peg.1307.site.39
-A-	---	A	116	G	42	445970.5.peg.1307.site.40
-A-	---	A	116	G	42	445970.5.peg.1307.site.41
-A-	---	A	156	G	2	445970.5.peg.1307.site.42
-A-	---	A	154	G	40	445970.5.peg.1307.site.43
-A-	---	A	218	G	30	445970.5.peg.2058.site.1
-A-	---	A	147	G	101	445970.5.peg.2058.site.2
-A-	---	A	248	G	1	445970.5.peg.2058.site.3
-A-	---	A	120	G	119	445970.5.peg.2058.site.4
-A-	---	A	228	G	1	445970.5.peg.2058.site.5
-A-	---	A	212	G	2	445970.5.peg.2058.site.6
-A-	---	A	120	G	101	445970.5.peg.2058.site.7
-A-	---	A	122	G	127	445970.5.peg.2058.site.8
-A-	---	A	199	G	0	445970.5.peg.2059.site.1
-A-	---	A	249	G	0	445970.5.peg.2059.site.2
-A-	---	A	95	G	2	445970.5.peg.2059.site.3
-A-	---	A	92	G	1	445970.5.peg.2059.site.4
-A-	---	A	69	G	28	445970.5.peg.2059.site.5
-A-	---	A	194	G	0	445970.5.peg.2059.site.6
-A-	---	A	244	G	0	445970.5.peg.2059.site.7
-A-	---	A	249	G	0	445970.5.peg.2059.site.8
-A-	---	A	248	G	1	445970.5.peg.2059.site.9
-A-	---	A	248	G	1	445970.5.peg.2059.site.10
-A-	---	A	248	G	0	445970.5.peg.2059.site.11
-A-	---	A	232	G	17	445970.5.peg.2054.site.1
-A-	---	A	232	G	17	445970.5.peg.2054.site.2
-A-	---	A	247	G	2	445970.5.peg.2054.site.3
-A-	---	A	141	G	108	445970.5.peg.2055.site.1
-A-	---	A	141	G	108	445970.5.peg.2055.site.2
-A-	---	A	207	G	42	445970.5.peg.2055.site.3
-A-	---	A	136	G	113	445970.5.peg.2055.site.4
-A-	---	A	247	G	2	445970.5.peg.2055.site.5
-A-	---	A	247	G	2	445970.5.peg.2055.site.6
-A-	---	A	186	G	63	445970.5.peg.2055.site.7
-A-	---	A	179	G	70	445970.5.peg.2055.site.8
-A-	---	A	249	G	0	445970.5.peg.2056.site.1
-A-	---	A	111	G	137	445970.5.peg.2056.site.2
-A-	---	A	247	G	2	445970.5.peg.2056.site.3
-A-	---	A	247	G	2	445970.5.peg.2056.site.4
-A-	---	A	93	G	4	445970.5.peg.2056.site.5
-A-	---	A	97	G	2	445970.5.peg.2056.site.6
-A-	---	A	93	G	33	445970.5.peg.2056.site.7
-A-	---	A	142	G	6	445970.5.peg.2056.site.8
-A-	---	A	155	G	0	445970.5.peg.2056.site.9
-A-	---	A	128	G	28	445970.5.peg.2056.site.10
-A-	---	A	143	G	18	445970.5.peg.2056.site.11
-A-	---	A	143	G	24	445970.5.peg.2056.site.12
-A-	---	A	226	G	2	445970.5.peg.2056.site.13
-A-	---	A	249	G	0	445970.5.peg.2056.site.14
-A-	---	A	127	G	121	445970.5.peg.2056.site.15
-A-	---	A	249	G	0	445970.5.peg.2056.site.16
-A-	---	A	206	G	43	445970.5.peg.2056.site.17
-A-	---	A	249	G	0	445970.5.peg.2056.site.18
-A-	---	A	142	G	107	445970.5.peg.2056.site.19
-A-	---	A	247	G	2	445970.5.peg.2056.site.20
-A-	---	A	249	G	0	445970.5.peg.2056.site.21
-A-	---	A	249	G	0	445970.5.peg.2056.site.22
-A-	---	A	249	G	0	445970.5.peg.2056.site.23
-A-	---	A	249	G	0	445970.5.peg.2056.site.24
-A-	---	A	247	G	2	445970.5.peg.2056.site.25
-A-	---	A	247	G	2	445970.5.peg.2056.site.26
-A-	---	A	246	G	1	445970.5.peg.2056.site.27
-A-	---	A	248	G	1	445970.5.peg.2057.site.1
-A-	---	A	202	G	47	445970.5.peg.2057.site.2
-A-	---	A	249	G	0	445970.5.peg.2057.site.3
-A-	---	A	91	G	158	445970.5.peg.2057.site.4
-A-	---	A	203	G	18	445970.5.peg.2057.site.5
-A-	---	A	203	G	45	445970.5.peg.2057.site.6
-A-	---	A	247	G	2	445970.5.peg.2057.site.7
-A-	---	A	237	G	12	445970.5.peg.2057.site.8
-A-	---	A	249	G	0	445970.5.peg.2057.site.9
-A-	---	A	203	G	46	445970.5.peg.2057.site.10
-A-	---	A	247	G	2	445970.5.peg.2057.site.11
-A-	---	A	200	G	49	445970.5.peg.2057.site.12
-A-	---	A	210	G	39	445970.5.peg.2057.site.13
-A-	---	A	246	G	2	445970.5.peg.2057.site.14
-A-	---	A	247	G	2	445970.5.peg.2057.site.15
-A-	---	A	95	G	154	445970.5.peg.2057.site.16
-A-	---	A	244	G	5	445970.5.peg.2057.site.17
-A-	---	A	249	G	0	445970.5.peg.2057.site.18
-A-	---	A	185	G	1	445970.5.peg.2057.site.19
-A-	---	A	160	G	86	445970.5.peg.2050.site.1
-A-	---	A	214	G	1	445970.5.peg.2050.site.2
-A-	---	A	202	G	0	445970.5.peg.2050.site.3
-A-	---	A	226	G	2	445970.5.peg.2050.site.4
-A-	---	A	233	G	2	445970.5.peg.2050.site.5
-A-	---	A	165	G	83	445970.5.peg.2050.site.6
-A-	---	A	133	G	115	445970.5.peg.2050.site.7
-A-	---	A	166	G	82	445970.5.peg.2050.site.8
-A-	---	A	239	G	1	445970.5.peg.2050.site.9
-A-	---	A	154	G	78	445970.5.peg.2050.site.10
-A-	---	A	155	G	82	445970.5.peg.2050.site.11
-A-	---	A	154	G	84	445970.5.peg.2050.site.12
-A-	---	A	245	G	1	445970.5.peg.2050.site.13
-A-	---	A	118	G	127	445970.5.peg.2050.site.14
-A-	---	A	214	G	33	445970.5.peg.2050.site.15
-A-	---	A	125	G	119	445970.5.peg.2050.site.16
-A-	---	A	240	G	9	445970.5.peg.2050.site.17
-A-	---	A	85	G	161	445970.5.peg.2050.site.18
-A-	---	A	216	G	0	445970.5.peg.2050.site.19
-A-	---	A	90	G	64	445970.5.peg.2050.site.20
-A-	---	A	88	G	11	445970.5.peg.2050.site.21
-A-	---	A	88	G	16	445970.5.peg.2050.site.22
-A-	---	A	88	G	9	445970.5.peg.2050.site.23
-A-	---	A	92	G	18	445970.5.peg.2050.site.24
-A-	---	A	152	G	70	445970.5.peg.2050.site.25
-A-	---	A	167	G	72	445970.5.peg.2050.site.26
-A-	---	A	239	G	1	445970.5.peg.2050.site.27
-A-	---	A	171	G	59	445970.5.peg.2050.site.28
-A-	---	A	128	G	2	445970.5.peg.2050.site.29
-A-	---	A	93	G	1	445970.5.peg.2050.site.30
-A-	---	A	94	G	0	445970.5.peg.2050.site.31
-A-	---	A	84	G	9	445970.5.peg.2050.site.32
-A-	---	A	85	G	7	445970.5.peg.2050.site.33
-A-	---	A	85	G	6	445970.5.peg.2050.site.34
-A-	---	A	79	G	3	445970.5.peg.2050.site.35
-A-	---	A	74	G	28	445970.5.peg.2050.site.36
-A-	---	A	78	G	30	445970.5.peg.2050.site.37
-A-	---	A	151	G	1	445970.5.peg.2050.site.38
-A-	---	A	182	G	0	445970.5.peg.2050.site.39
-A-	---	A	152	G	66	445970.5.peg.2050.site.40
-A-	---	A	236	G	2	445970.5.peg.2050.site.41
-A-	---	A	81	G	158	445970.5.peg.2050.site.42
-A-	---	A	74	G	171	445970.5.peg.2050.site.43
-A-	---	A	167	G	78	445970.5.peg.2050.site.44
-A-	---	A	167	G	79	445970.5.peg.2050.site.45
-A-	---	A	166	G	80	445970.5.peg.2050.site.46
-A-	---	A	161	G	81	445970.5.peg.2050.site.47
-A-	---	A	195	G	54	445970.5.peg.2050.site.48
-A-	---	A	172	G	77	445970.5.peg.2050.site.49
-A-	---	A	169	G	53	445970.5.peg.2050.site.50
-A-	---	A	162	G	3	445970.5.peg.2050.site.51
-A-	---	A	164	G	3	445970.5.peg.2050.site.52
-A-	---	A	122	G	33	445970.5.peg.2050.site.53
-A-	---	A	117	G	1	445970.5.peg.2050.site.54
-A-	---	A	148	G	1	445970.5.peg.2050.site.55
-A-	---	A	132	G	22	445970.5.peg.2050.site.56
-A-	---	A	87	G	83	445970.5.peg.2050.site.57
-A-	---	A	177	G	15	445970.5.peg.2050.site.58
-A-	---	A	205	G	0	445970.5.peg.2050.site.59
-A-	---	A	143	G	88	445970.5.peg.2050.site.60
-A-	---	A	180	G	64	445970.5.peg.2050.site.61
-A-	---	A	180	G	68	445970.5.peg.2050.site.62
-A-	---	A	180	G	69	445970.5.peg.2050.site.63
-A-	---	A	248	G	1	445970.5.peg.2050.site.64
-A-	---	A	153	G	96	445970.5.peg.2050.site.65
-A-	---	A	249	G	0	445970.5.peg.2050.site.66
-A-	---	A	213	G	35	445970.5.peg.2050.site.67
-A-	---	A	248	G	1	445970.5.peg.2050.site.68
-A-	---	A	248	G	1	445970.5.peg.2050.site.69
-A-	---	A	152	G	97	445970.5.peg.2050.site.70
-A-	---	A	75	G	83	445970.5.peg.2050.site.71
-A-	---	A	74	G	79	445970.5.peg.2050.site.72
-A-	---	A	153	G	1	445970.5.peg.2050.site.73
-A-	---	A	153	G	2	445970.5.peg.2050.site.74
-A-	---	A	153	G	10	445970.5.peg.2050.site.75
-A-	---	A	98	G	88	445970.5.peg.2050.site.76
-A-	---	A	153	G	37	445970.5.peg.2050.site.77
-A-	---	A	193	G	0	445970.5.peg.2050.site.78
-A-	---	A	110	G	85	445970.5.peg.2050.site.79
-A-	---	A	113	G	84	445970.5.peg.2050.site.80
-A-	---	A	113	G	91	445970.5.peg.2050.site.81
-A-	---	A	113	G	95	445970.5.peg.2050.site.82
-A-	---	A	224	G	0	445970.5.peg.2050.site.83
-A-	---	A	230	G	0	445970.5.peg.2050.site.84
-A-	---	A	109	G	131	445970.5.peg.2050.site.85
-A-	---	A	240	G	1	445970.5.peg.2050.site.86
-A-	---	A	239	G	0	445970.5.peg.2050.site.87
-A-	---	A	238	G	1	445970.5.peg.2050.site.88
-A-	---	A	112	G	135	445970.5.peg.2050.site.89
-A-	---	A	112	G	136	445970.5.peg.2050.site.90
-A-	---	A	112	G	137	445970.5.peg.2050.site.91
-A-	---	A	248	G	1	445970.5.peg.2050.site.92
-A-	---	A	213	G	36	445970.5.peg.2050.site.93
-A-	---	A	213	G	36	445970.5.peg.2050.site.94
-A-	---	A	213	G	36	445970.5.peg.2050.site.95
-A-	---	A	224	G	24	445970.5.peg.2050.site.96
-A-	---	A	170	G	61	445970.5.peg.2050.site.97
-A-	---	A	177	G	72	445970.5.peg.2051.site.1
-A-	---	A	175	G	74	445970.5.peg.2051.site.2
-A-	---	A	249	G	0	445970.5.peg.2052.site.1
-A-	---	A	176	G	73	445970.5.peg.2052.site.2
-A-	---	A	177	G	72	445970.5.peg.2052.site.3
-A-	---	A	247	G	2	445970.5.peg.2053.site.1
-A-	---	A	249	G	0	445970.5.peg.2053.site.2
-A-	---	A	238	G	11	445970.5.peg.2053.site.3
-A-	---	A	249	G	0	445970.5.peg.2053.site.4
-A-	---	A	238	G	11	445970.5.peg.2053.site.5
-A-	---	A	131	G	117	445970.5.peg.1439.site.1
-A-	---	A	175	G	73	445970.5.peg.1439.site.2
-A-	---	A	248	G	1	445970.5.peg.1439.site.3
-A-	---	A	205	G	43	445970.5.peg.1439.site.4
-A-	---	A	246	G	3	445970.5.peg.1439.site.5
-A-	---	A	192	G	56	445970.5.peg.1439.site.6
-A-	---	A	249	G	0	445970.5.peg.1439.site.7
-A-	---	A	233	G	15	445970.5.peg.1439.site.8
-A-	---	A	248	G	1	445970.5.peg.1439.site.9
-A-	---	A	244	G	5	445970.5.peg.1439.site.10
-A-	---	A	244	G	4	445970.5.peg.1439.site.11
-A-	---	A	248	G	0	445970.5.peg.1439.site.12
